customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01631,Female,0,Yes,Yes,57,Fiber optic,Month-to-month,Yes,Mailed check,89.6,5107.2,Yes
CUST-01632,Male,0,No,No,17,DSL,Two year,Yes,Bank transfer,108.47,1893.63,Yes
CUST-01633,Female,0,No,Yes,21,DSL,One year,No,Credit card,76.85,1624.59,Yes
CUST-01634,Male,0,Yes,Yes,30,Fiber optic,Month-to-month,No,Mailed check,29.87,896.1,No
CUST-01635,Female,0,No,No,14,DSL,Month-to-month,No,Credit card,18.26,255.64,Yes
CUST-01636,Male,0,Yes,Yes,24,DSL,Month-to-month,No,Credit card,68.69,1648.56,Yes
CUST-01637,Female,0,Yes,No,25,Fiber optic,Month-to-month,No,Credit card,114.82,2870.5,Yes
CUST-01638,Male,0,Yes,No,22,DSL,Two year,Yes,Electronic check,76.41,1746.36,No
CUST-01639,Male,1,Yes,Yes,29,DSL,Month-to-month,Yes,Electronic check,56.04,1651.69,Yes
CUST-01640,Female,0,No,Yes,36,DSL,One year,No,Electronic check,21.15,761.4,No
CUST-01641,Male,0,No,No,50,DSL,One year,Yes,Bank transfer,111.33,5566.5,No
CUST-01642,Male,0,Yes,Yes,21,Fiber optic,One year,No,Mailed check,51.37,1078.77,No
CUST-01643,Female,0,No,No,60,DSL,Two year,Yes,Credit card,89.89,5393.4,No
CUST-01644,Male,1,Yes,Yes,34,DSL,Month-to-month,No,Electronic check,88.81,3042.56,Yes
CUST-01645,Male,1,No,Yes,51,No,Two year,Yes,Mailed check,43.9,2238.9,No
CUST-01646,Male,1,No,Yes,8,No,One year,Yes,Mailed check,24.51,300.14,No
CUST-01647,Female,1,No,No,12,DSL,One year,No,Credit card,57.27,749.76,No
CUST-01648,Female,0,No,Yes,32,DSL,One year,Yes,Electronic check,50.35,1676.67,No
CUST-01649,Female,0,Yes,Yes,26,Fiber optic,Two year,Yes,Mailed check,89.43,2358.75,Yes
CUST-01650,Male,0,Yes,No,35,No,Two year,No,Credit card,101.62,3556.7,No
CUST-01651,Male,0,Yes,Yes,11,No,Month-to-month,Yes,Credit card,40.69,477.48,No
CUST-01652,Male,0,Yes,Yes,34,DSL,Two year,No,Credit card,71.88,2443.92,Yes
CUST-01653,Female,0,No,Yes,49,DSL,One year,Yes,Bank transfer,22.14,1166.37,No
CUST-01654,Male,0,No,No,52,Fiber optic,Month-to-month,No,Electronic check,39.85,2092.41,Yes
CUST-01655,Male,0,No,Yes,17,No,Two year,Yes,Electronic check,95.7,1640.02,Yes
CUST-01656,Female,0,Yes,Yes,24,No,Month-to-month,No,Mailed check,98.93,2380.67,Yes
CUST-01657,Female,1,Yes,No,37,DSL,One year,Yes,Mailed check,97.19,3683.04,No
CUST-01658,Female,0,No,Yes,37,Fiber optic,Month-to-month,No,Bank transfer,32.52,1203.24,Yes
CUST-01659,Male,0,No,No,57,DSL,Month-to-month,Yes,Electronic check,74.21,4321.88,Yes
CUST-01660,Female,0,Yes,No,28,Fiber optic,Two year,No,Bank transfer,61.12,1711.36,No
CUST-01661,Female,0,Yes,Yes,48,No,Month-to-month,No,Mailed check,119.13,5718.24,Yes
CUST-01662,Male,0,Yes,No,63,Fiber optic,Month-to-month,Yes,Electronic check,84.72,5337.36,Yes
CUST-01663,Female,0,Yes,No,21,DSL,Month-to-month,Yes,Credit card,113.39,2381.19,Yes
CUST-01664,Female,0,No,Yes,59,Fiber optic,Month-to-month,No,Mailed check,32.83,1969.65,Yes
CUST-01665,Male,0,No,Yes,23,Fiber optic,Two year,No,Electronic check,63.99,1471.77,Yes
CUST-01666,Female,0,Yes,Yes,24,No,Two year,No,Mailed check,96.7,2329.23,No
CUST-01667,Female,0,Yes,Yes,47,DSL,Month-to-month,No,Credit card,55.52,2666.15,No
CUST-01668,Female,0,No,Yes,44,No,One year,Yes,Credit card,82.52,3630.88,No
CUST-01669,Female,0,Yes,No,39,DSL,Month-to-month,No,Electronic check,70.19,2737.41,No
CUST-01670,Female,0,No,No,16,DSL,One year,No,Bank transfer,119.18,1906.88,No
CUST-01671,Female,0,No,No,6,DSL,Month-to-month,No,Bank transfer,35.73,214.38,Yes
CUST-01672,Male,0,Yes,Yes,65,DSL,Month-to-month,Yes,Credit card,113.41,7500.35,No
CUST-01673,Female,0,Yes,No,62,DSL,Month-to-month,Yes,Credit card,58.96,3694.42,No
CUST-01674,Female,0,Yes,Yes,63,Fiber optic,One year,Yes,Bank transfer,65.74,4141.62,Yes
CUST-01675,Female,0,Yes,Yes,36,DSL,Month-to-month,No,Bank transfer,71.92,2589.12,Yes
CUST-01676,Male,1,No,No,63,DSL,Month-to-month,Yes,Mailed check,45.07,2839.41,No
CUST-01677,Male,1,No,Yes,34,DSL,Two year,No,Credit card,116.29,3960.36,No
CUST-01678,Female,0,Yes,No,5,DSL,One year,No,Credit card,110.97,554.85,No
CUST-01679,Female,0,Yes,Yes,14,No,Month-to-month,Yes,Credit card,117.24,1667.86,No
CUST-01680,Female,0,No,Yes,19,No,Two year,Yes,Credit card,119.69,2274.11,No
CUST-01681,Male,1,No,No,27,DSL,Two year,Yes,Bank transfer,86.32,2330.64,No
CUST-01682,Male,0,No,Yes,67,Fiber optic,Month-to-month,No,Credit card,64.07,4311.2,Yes
CUST-01683,Female,0,Yes,Yes,23,Fiber optic,One year,No,Credit card,104.77,2409.71,No
CUST-01684,Male,0,Yes,Yes,44,No,Month-to-month,Yes,Electronic check,20.43,935.37,Yes
CUST-01685,Female,0,Yes,No,19,DSL,One year,Yes,Electronic check,103.11,1959.09,No
CUST-01686,Male,0,Yes,No,46,DSL,Month-to-month,Yes,Credit card,68.72,3161.12,Yes
CUST-01687,Male,0,No,Yes,40,Fiber optic,One year,No,Mailed check,86.67,3472.27,No
CUST-01688,Female,0,Yes,Yes,10,No,Month-to-month,No,Credit card,56.15,561.5,Yes
CUST-01689,Male,0,Yes,Yes,33,Fiber optic,Month-to-month,Yes,Mailed check,55.6,1869.47,Yes
CUST-01690,Female,0,Yes,No,7,Fiber optic,Two year,Yes,Mailed check,21.24,148.68,No
CUST-01691,Female,0,No,Yes,64,DSL,Month-to-month,Yes,Credit card,61.23,4011.27,Yes
CUST-01692,Female,1,No,No,50,Fiber optic,Two year,No,Bank transfer,59.65,3036.07,No
CUST-01693,Male,0,No,No,67,No,Two year,No,Bank transfer,40.93,2742.31,No
CUST-01694,Male,1,Yes,Yes,63,Fiber optic,Two year,Yes,Mailed check,43.23,2723.49,No
CUST-01695,Female,0,No,No,15,Fiber optic,Month-to-month,No,Bank transfer,77.58,1163.7,Yes
CUST-01696,Male,0,Yes,No,50,Fiber optic,Two year,Yes,Mailed check,50.41,2520.5,No
CUST-01697,Male,1,Yes,No,7,Fiber optic,Month-to-month,No,Credit card,102.69,810.12,Yes
CUST-01698,Male,0,Yes,No,69,Fiber optic,Month-to-month,Yes,Mailed check,29.36,2025.84,No
CUST-01699,Female,0,Yes,No,56,Fiber optic,Two year,No,Electronic check,76.92,4354.19,No
CUST-01700,Male,0,No,Yes,48,No,One year,Yes,Bank transfer,34.32,1647.36,No
CUST-01701,Male,0,No,No,71,Fiber optic,Month-to-month,No,Credit card,71.88,5103.48,Yes
CUST-01702,Female,0,No,No,60,DSL,Month-to-month,No,Credit card,74.36,4461.6,No
CUST-01703,Male,0,Yes,Yes,62,Fiber optic,Two year,Yes,Electronic check,83.51,5232.95,No
CUST-01704,Female,1,No,No,7,DSL,One year,No,Credit card,61.6,446.78,Yes
CUST-01705,Female,0,No,No,1,DSL,Month-to-month,No,Mailed check,69.97,69.97,Yes
CUST-01706,Female,0,Yes,No,69,DSL,Two year,Yes,Credit card,36.46,2596.87,No
CUST-01707,Female,1,No,No,18,Fiber optic,Month-to-month,Yes,Bank transfer,65.23,1174.14,Yes
CUST-01708,Male,0,Yes,Yes,30,DSL,Month-to-month,No,Credit card,56.05,1681.5,Yes
CUST-01709,Male,0,Yes,No,3,DSL,One year,Yes,Mailed check,85.95,257.85,No
CUST-01710,Male,0,Yes,No,44,Fiber optic,Two year,Yes,Bank transfer,62.35,2775.12,No
CUST-01711,Male,0,Yes,Yes,59,DSL,Month-to-month,No,Bank transfer,97.49,5756.96,No
CUST-01712,Female,1,Yes,Yes,60,Fiber optic,Month-to-month,No,Electronic check,61.45,3692.0,No
CUST-01713,Female,0,No,Yes,41,No,Month-to-month,Yes,Credit card,42.05,1724.05,Yes
CUST-01714,Female,0,No,Yes,47,Fiber optic,Two year,Yes,Electronic check,45.92,2158.24,No
CUST-01715,Female,0,No,No,36,DSL,Month-to-month,No,Credit card,22.62,814.32,Yes
CUST-01716,Female,0,Yes,Yes,32,DSL,Month-to-month,Yes,Electronic check,73.07,2361.4,Yes
CUST-01717,Male,0,Yes,Yes,39,Fiber optic,Two year,Yes,Electronic check,102.75,4039.21,Yes
CUST-01718,Male,1,Yes,Yes,67,Fiber optic,Month-to-month,Yes,Mailed check,96.45,6462.15,No
CUST-01719,Female,0,No,Yes,18,DSL,One year,Yes,Electronic check,62.65,1175.15,No
CUST-01720,Male,0,Yes,No,33,Fiber optic,Month-to-month,No,Electronic check,38.0,1254.0,Yes
CUST-01721,Female,0,No,Yes,43,Fiber optic,Two year,Yes,Electronic check,106.08,4561.44,No
CUST-01722,Female,0,Yes,Yes,41,DSL,Month-to-month,Yes,Mailed check,23.79,985.31,Yes
CUST-01723,Female,0,Yes,No,2,Fiber optic,Month-to-month,No,Mailed check,58.72,117.44,Yes
CUST-01724,Female,0,Yes,No,20,DSL,Month-to-month,No,Electronic check,105.37,2119.04,Yes
CUST-01725,Female,0,Yes,Yes,46,DSL,One year,No,Electronic check,58.1,2672.6,No
CUST-01726,Female,1,Yes,Yes,49,No,One year,No,Bank transfer,30.02,1470.98,No
CUST-01727,Female,0,No,No,52,DSL,Month-to-month,Yes,Mailed check,45.13,2346.76,No
CUST-01728,Male,0,Yes,No,71,Fiber optic,Month-to-month,Yes,Credit card,79.2,5623.2,Yes
CUST-01729,Male,0,No,No,48,Fiber optic,Two year,Yes,Credit card,33.51,1688.96,Yes
CUST-01730,Female,0,No,No,41,DSL,Month-to-month,No,Electronic check,84.8,3476.8,Yes
CUST-01731,Female,0,No,No,23,No,Month-to-month,Yes,Credit card,62.69,1474.05,Yes
CUST-01732,Female,0,No,No,26,DSL,One year,No,Bank transfer,52.11,1472.48,No
CUST-01733,Female,0,Yes,Yes,59,DSL,Month-to-month,Yes,Credit card,42.57,2531.83,No
CUST-01734,Female,0,Yes,Yes,33,No,Month-to-month,No,Mailed check,101.98,3365.34,Yes
CUST-01735,Female,0,No,No,51,Fiber optic,Month-to-month,No,Electronic check,58.46,2981.46,Yes
CUST-01736,Female,0,Yes,No,8,Fiber optic,Month-to-month,No,Credit card,93.32,746.59,Yes
CUST-01737,Male,0,No,Yes,9,DSL,Month-to-month,No,Bank transfer,62.92,566.28,Yes
CUST-01738,Male,0,No,No,15,DSL,One year,Yes,Electronic check,27.37,410.55,No
CUST-01739,Male,0,No,Yes,14,Fiber optic,One year,Yes,Electronic check,62.93,930.28,No
CUST-01740,Male,0,Yes,No,43,DSL,Month-to-month,Yes,Electronic check,69.78,3051.85,No
CUST-01741,Female,1,Yes,Yes,45,DSL,Two year,Yes,Mailed check,64.7,2911.5,No
CUST-01742,Male,0,No,No,40,Fiber optic,Month-to-month,No,Mailed check,101.26,4050.4,Yes
CUST-01743,Male,0,Yes,Yes,20,DSL,One year,No,Mailed check,110.91,2218.2,No
CUST-01744,Male,0,Yes,Yes,41,DSL,Month-to-month,No,Credit card,98.25,4058.2,No
CUST-01745,Female,0,No,No,8,DSL,One year,Yes,Credit card,77.44,676.67,No
CUST-01746,Female,0,Yes,Yes,34,Fiber optic,Month-to-month,Yes,Bank transfer,73.23,2624.92,Yes
CUST-01747,Male,0,Yes,Yes,11,Fiber optic,Month-to-month,Yes,Bank transfer,83.75,921.25,Yes
CUST-01748,Female,0,No,Yes,5,No,Month-to-month,Yes,Credit card,47.36,236.8,Yes
CUST-01749,Female,0,Yes,No,11,DSL,Month-to-month,No,Mailed check,100.81,1138.34,Yes
CUST-01750,Female,0,No,Yes,8,DSL,Month-to-month,Yes,Bank transfer,105.4,843.2,Yes
CUST-01751,Female,0,No,Yes,34,Fiber optic,One year,Yes,Bank transfer,45.26,1538.84,No
CUST-01752,Female,0,No,No,39,Fiber optic,Two year,No,Mailed check,110.09,4293.51,Yes
CUST-01753,Male,0,Yes,No,43,Fiber optic,Month-to-month,Yes,Credit card,104.57,4496.51,Yes
CUST-01754,Female,0,Yes,Yes,31,No,Two year,No,Electronic check,61.3,1906.46,No
CUST-01755,Male,0,No,No,12,Fiber optic,One year,Yes,Electronic check,110.72,1328.64,Yes
CUST-01756,Male,0,Yes,No,1,Fiber optic,Two year,No,Mailed check,30.28,93.84,Yes
CUST-01757,Female,0,No,Yes,51,No,One year,No,Credit card,20.85,1063.62,No
CUST-01758,Female,0,No,Yes,70,DSL,One year,Yes,Mailed check,53.48,3743.6,No
CUST-01759,Female,0,No,No,20,No,Month-to-month,Yes,Electronic check,75.67,1513.4,No
CUST-01760,Male,0,No,No,14,Fiber optic,One year,Yes,Credit card,53.85,753.9,Yes
CUST-01761,Male,0,Yes,Yes,22,Fiber optic,Two year,No,Electronic check,114.09,2509.98,No
CUST-01762,Male,0,No,Yes,15,No,Month-to-month,No,Electronic check,43.98,691.48,Yes
CUST-01763,Female,0,No,No,16,Fiber optic,Month-to-month,Yes,Credit card,46.68,746.88,Yes
CUST-01764,Female,0,No,No,35,Fiber optic,Month-to-month,No,Mailed check,82.75,2942.38,Yes
CUST-01765,Female,0,No,No,56,DSL,Two year,Yes,Electronic check,18.39,1029.84,No
CUST-01766,Female,0,Yes,Yes,51,Fiber optic,Month-to-month,No,Mailed check,92.21,4702.71,Yes
CUST-01767,Male,0,No,No,69,Fiber optic,One year,No,Bank transfer,56.5,3898.5,No
CUST-01768,Male,0,No,Yes,25,DSL,Two year,Yes,Credit card,117.73,2991.04,No
CUST-01769,Male,0,Yes,Yes,35,Fiber optic,Two year,Yes,Electronic check,88.52,3131.84,No
CUST-01770,Male,0,Yes,No,27,Fiber optic,Month-to-month,Yes,Mailed check,23.33,662.02,No
CUST-01771,Male,1,Yes,No,3,Fiber optic,One year,Yes,Bank transfer,27.45,159.42,Yes
CUST-01772,Male,1,No,No,27,DSL,Two year,Yes,Bank transfer,26.99,728.73,No
CUST-01773,Male,0,No,No,18,Fiber optic,Month-to-month,Yes,Bank transfer,115.17,2139.81,Yes
CUST-01774,Female,1,Yes,Yes,34,DSL,One year,Yes,Mailed check,87.77,2984.18,No
CUST-01775,Male,1,Yes,No,11,DSL,Month-to-month,No,Credit card,61.62,677.82,Yes
CUST-01776,Male,0,No,No,53,Fiber optic,One year,Yes,Electronic check,38.45,2075.49,Yes
CUST-01777,Male,0,No,Yes,60,DSL,Month-to-month,Yes,Credit card,107.11,6426.6,Yes
CUST-01778,Male,0,No,No,69,DSL,Month-to-month,No,Credit card,38.56,2689.28,Yes
CUST-01779,Female,0,Yes,Yes,6,Fiber optic,Month-to-month,No,Bank transfer,90.08,545.55,Yes
CUST-01780,Male,0,No,Yes,8,DSL,Month-to-month,No,Mailed check,95.86,820.47,Yes
CUST-01781,Male,0,Yes,No,69,No,Month-to-month,Yes,Mailed check,48.05,3315.45,No
CUST-01782,Male,0,No,Yes,61,No,One year,No,Mailed check,69.5,4242.3,No
CUST-01783,Female,0,No,No,42,Fiber optic,Month-to-month,Yes,Electronic check,40.74,1736.54,Yes
CUST-01784,Female,0,No,No,23,No,Month-to-month,Yes,Electronic check,56.65,1302.95,No
CUST-01785,Male,0,No,No,37,No,One year,Yes,Bank transfer,116.44,4308.28,Yes
CUST-01786,Male,0,Yes,No,38,DSL,One year,Yes,Bank transfer,88.7,3394.32,No
CUST-01787,Male,0,No,No,61,Fiber optic,Month-to-month,Yes,Mailed check,104.35,6365.35,No
CUST-01788,Male,0,Yes,Yes,38,DSL,Two year,No,Mailed check,73.14,2779.32,No
CUST-01789,Female,0,Yes,No,1,Fiber optic,Month-to-month,No,Electronic check,42.38,42.38,Yes
CUST-01790,Female,0,No,No,50,Fiber optic,Two year,Yes,Credit card,90.71,4615.23,Yes
CUST-01791,Female,0,No,Yes,55,DSL,Month-to-month,Yes,Credit card,69.06,3798.3,No
CUST-01792,Male,0,Yes,No,21,DSL,One year,No,Electronic check,36.04,756.84,No
CUST-01793,Male,0,No,No,8,No,Two year,No,Mailed check,60.07,480.56,No
CUST-01794,Male,0,Yes,Yes,10,DSL,Two year,No,Bank transfer,82.75,827.5,No
CUST-01795,Male,0,Yes,Yes,60,DSL,One year,Yes,Electronic check,93.0,5612.84,No
CUST-01796,Female,0,Yes,Yes,32,DSL,One year,Yes,Electronic check,42.81,1411.73,No
CUST-01797,Male,1,Yes,No,38,Fiber optic,Month-to-month,No,Credit card,107.35,4084.71,Yes
CUST-01798,Male,0,Yes,Yes,69,No,One year,No,Electronic check,56.71,3960.78,No
CUST-01799,Female,1,Yes,Yes,4,Fiber optic,One year,Yes,Bank transfer,45.66,219.2,Yes
CUST-01800,Male,0,Yes,No,14,Fiber optic,Two year,No,Credit card,37.9,586.25,No
CUST-01801,Male,0,No,No,59,DSL,Month-to-month,No,Bank transfer,100.03,5950.99,Yes
CUST-01802,Male,1,No,No,38,DSL,Month-to-month,Yes,Mailed check,54.12,2135.06,Yes
CUST-01803,Male,1,Yes,No,1,Fiber optic,One year,Yes,Electronic check,67.31,67.31,Yes
CUST-01804,Male,0,Yes,No,50,No,Month-to-month,Yes,Bank transfer,40.73,2036.5,No
CUST-01805,Male,0,No,No,9,Fiber optic,Month-to-month,No,Mailed check,87.98,825.01,Yes
CUST-01806,Male,0,Yes,Yes,56,Fiber optic,Month-to-month,Yes,Credit card,97.67,5508.55,Yes
CUST-01807,Male,0,Yes,Yes,57,Fiber optic,One year,No,Bank transfer,52.62,3077.84,No
CUST-01808,Male,0,Yes,No,59,Fiber optic,Month-to-month,Yes,Electronic check,114.4,6813.66,Yes
CUST-01809,Female,0,No,No,33,Fiber optic,Month-to-month,No,Mailed check,21.12,794.23,Yes
CUST-01810,Male,0,Yes,No,19,Fiber optic,Month-to-month,No,Bank transfer,31.56,630.63,Yes
CUST-01811,Female,0,No,Yes,63,Fiber optic,Two year,Yes,Bank transfer,78.06,4929.22,No
CUST-01812,Female,0,Yes,Yes,40,Fiber optic,One year,Yes,Bank transfer,89.54,3581.6,No
CUST-01813,Male,0,No,Yes,45,No,Month-to-month,No,Electronic check,43.57,1976.05,Yes
CUST-01814,Female,0,No,Yes,9,Fiber optic,Month-to-month,Yes,Electronic check,74.52,670.68,Yes
CUST-01815,Male,1,Yes,No,44,DSL,One year,Yes,Electronic check,50.48,2231.7,Yes
CUST-01816,Male,0,Yes,No,41,DSL,Month-to-month,Yes,Bank transfer,74.52,3058.05,Yes
CUST-01817,Male,0,Yes,No,21,Fiber optic,One year,Yes,Electronic check,85.25,1813.84,No
CUST-01818,Male,0,No,No,55,Fiber optic,Month-to-month,Yes,Credit card,117.23,6447.65,Yes
CUST-01819,Male,0,No,Yes,9,Fiber optic,Two year,Yes,Mailed check,64.48,627.07,No
CUST-01820,Male,0,Yes,No,51,Fiber optic,Month-to-month,Yes,Mailed check,84.12,4290.12,Yes
CUST-01821,Female,0,Yes,No,69,DSL,One year,No,Electronic check,76.96,5319.74,Yes
CUST-01822,Male,1,Yes,No,40,Fiber optic,Month-to-month,Yes,Mailed check,50.39,2075.72,No
CUST-01823,Female,1,No,Yes,7,Fiber optic,Two year,Yes,Credit card,43.81,400.17,No
CUST-01824,Female,0,No,Yes,39,Fiber optic,Two year,Yes,Electronic check,118.76,4668.24,Yes
CUST-01825,Female,0,Yes,No,38,Fiber optic,One year,No,Bank transfer,39.1,1570.04,No
CUST-01826,Male,0,Yes,Yes,39,DSL,Month-to-month,No,Electronic check,98.61,3854.24,Yes
CUST-01827,Female,0,Yes,No,19,Fiber optic,Month-to-month,No,Electronic check,32.95,626.19,No
CUST-01828,Female,0,No,No,45,Fiber optic,Two year,Yes,Bank transfer,100.04,4528.27,No
CUST-01829,Female,0,Yes,No,19,No,One year,Yes,Bank transfer,36.94,701.86,Yes
CUST-01830,Male,0,No,No,40,Fiber optic,Month-to-month,Yes,Bank transfer,116.65,4666.0,Yes
CUST-01831,Female,0,No,No,42,DSL,Month-to-month,Yes,Electronic check,87.97,3694.74,Yes
CUST-01832,Female,0,Yes,No,46,Fiber optic,Month-to-month,No,Electronic check,27.19,1250.74,No
CUST-01833,Male,0,No,No,57,Fiber optic,Two year,No,Mailed check,88.7,5082.32,No
CUST-01834,Male,0,No,Yes,63,DSL,One year,Yes,Electronic check,79.57,5013.48,No
CUST-01835,Male,0,Yes,No,55,No,One year,Yes,Credit card,52.43,2883.65,No
CUST-01836,Female,0,Yes,No,57,DSL,One year,No,Mailed check,44.6,2542.2,No
CUST-01837,Male,0,Yes,Yes,62,DSL,Month-to-month,Yes,Bank transfer,91.31,5686.47,No
CUST-01838,Male,0,Yes,Yes,17,DSL,Month-to-month,No,Electronic check,93.62,1630.56,Yes
CUST-01839,Female,0,Yes,Yes,21,DSL,Month-to-month,Yes,Bank transfer,51.37,1078.77,No
CUST-01840,Male,0,No,Yes,38,No,One year,Yes,Electronic check,107.38,4080.44,No
CUST-01841,Male,0,No,No,33,Fiber optic,Month-to-month,No,Mailed check,45.42,1546.59,Yes
CUST-01842,Female,0,No,No,50,DSL,Month-to-month,No,Mailed check,25.13,1256.5,Yes
CUST-01843,Female,0,No,Yes,0,Fiber optic,Month-to-month,Yes,Electronic check,79.19,27.37,Yes
CUST-01844,Female,0,Yes,Yes,10,Fiber optic,Month-to-month,Yes,Electronic check,28.92,370.05,Yes
CUST-01845,Female,1,Yes,No,53,DSL,One year,Yes,Credit card,46.22,2530.62,No
CUST-01846,Male,0,No,No,59,DSL,Month-to-month,Yes,Mailed check,69.73,4150.96,Yes
CUST-01847,Female,0,No,Yes,21,Fiber optic,Month-to-month,Yes,Bank transfer,47.21,1026.85,Yes
CUST-01848,Female,1,Yes,No,22,DSL,One year,No,Bank transfer,39.93,991.06,No
CUST-01849,Male,0,No,No,40,Fiber optic,Month-to-month,Yes,Bank transfer,89.72,3588.8,No
CUST-01850,Male,0,Yes,Yes,34,DSL,Month-to-month,No,Bank transfer,73.79,2508.86,Yes
CUST-01851,Male,0,No,Yes,12,Fiber optic,Month-to-month,No,Credit card,103.66,1286.34,Yes
CUST-01852,Male,0,No,No,36,No,Two year,Yes,Bank transfer,77.29,2782.44,No
CUST-01853,Male,0,Yes,No,58,DSL,Month-to-month,No,Mailed check,67.31,3965.97,Yes
CUST-01854,Male,0,No,No,52,DSL,One year,Yes,Mailed check,44.65,2321.8,No
CUST-01855,Female,0,No,No,58,No,Two year,No,Credit card,98.79,5736.41,No
CUST-01856,Male,0,No,No,46,Fiber optic,One year,No,Mailed check,38.08,1751.68,No
CUST-01857,Female,0,No,Yes,63,Fiber optic,Month-to-month,No,Bank transfer,42.71,2690.73,Yes
CUST-01858,Female,0,Yes,Yes,17,DSL,One year,Yes,Credit card,103.84,1765.28,No
CUST-01859,Female,0,Yes,No,3,DSL,Month-to-month,Yes,Electronic check,93.6,294.36,Yes
CUST-01860,Female,0,Yes,Yes,8,Fiber optic,Month-to-month,No,Electronic check,80.51,644.08,Yes
CUST-01861,Male,1,Yes,Yes,71,No,Month-to-month,No,Electronic check,21.97,1607.53,No
CUST-01862,Female,0,No,Yes,46,DSL,Month-to-month,Yes,Electronic check,30.98,1457.74,Yes
CUST-01863,Male,0,Yes,No,17,Fiber optic,Month-to-month,No,Bank transfer,69.0,1227.97,No
CUST-01864,Female,0,No,No,61,Fiber optic,Month-to-month,Yes,Bank transfer,94.13,5741.93,Yes
CUST-01865,Male,0,Yes,No,22,DSL,Month-to-month,No,Mailed check,65.34,1437.48,No
CUST-01866,Male,0,Yes,Yes,43,DSL,Month-to-month,Yes,Electronic check,19.76,849.68,No
CUST-01867,Female,0,Yes,Yes,17,DSL,One year,No,Bank transfer,36.8,770.54,No
CUST-01868,Male,0,Yes,Yes,6,Fiber optic,Two year,No,Electronic check,78.05,531.61,Yes
CUST-01869,Female,0,No,Yes,19,Fiber optic,Month-to-month,Yes,Bank transfer,88.81,1687.39,Yes
CUST-01870,Male,0,No,Yes,16,Fiber optic,One year,No,Credit card,21.41,363.79,No
CUST-01871,Male,0,No,Yes,39,DSL,Month-to-month,No,Mailed check,22.42,910.76,No
CUST-01872,Female,1,No,No,1,Fiber optic,Month-to-month,No,Mailed check,44.65,44.65,No
CUST-01873,Female,1,Yes,Yes,17,Fiber optic,Month-to-month,Yes,Bank transfer,26.52,519.32,Yes
CUST-01874,Male,1,No,No,40,Fiber optic,Month-to-month,Yes,Electronic check,73.28,2931.2,Yes
CUST-01875,Male,0,Yes,No,28,Fiber optic,Month-to-month,No,Bank transfer,30.62,857.36,Yes
CUST-01876,Male,1,No,Yes,45,DSL,Month-to-month,No,Mailed check,84.12,3786.59,Yes
CUST-01877,Female,0,No,Yes,47,Fiber optic,Month-to-month,Yes,Mailed check,97.28,4629.39,Yes
CUST-01878,Female,0,No,Yes,69,Fiber optic,Month-to-month,No,Electronic check,116.99,8072.31,Yes
CUST-01879,Male,0,Yes,No,60,Fiber optic,Month-to-month,No,Credit card,114.74,6884.4,Yes
CUST-01880,Male,1,Yes,No,16,DSL,Month-to-month,Yes,Mailed check,45.88,750.23,Yes
CUST-01881,Male,0,Yes,No,49,Fiber optic,Month-to-month,No,Electronic check,21.0,1029.0,Yes
CUST-01882,Male,0,Yes,Yes,45,Fiber optic,Month-to-month,Yes,Credit card,51.6,2322.0,Yes
CUST-01883,Female,0,No,No,42,DSL,Month-to-month,No,Credit card,90.26,3850.26,Yes
CUST-01884,Female,0,No,No,57,No,Month-to-month,Yes,Bank transfer,24.1,1402.65,Yes
CUST-01885,Male,0,Yes,No,10,No,Month-to-month,Yes,Electronic check,54.69,599.02,Yes
CUST-01886,Female,0,Yes,Yes,27,DSL,Month-to-month,Yes,Credit card,48.4,1337.82,Yes
CUST-01887,Male,0,Yes,Yes,58,Fiber optic,Two year,No,Electronic check,40.37,2461.98,No
CUST-01888,Male,0,Yes,Yes,64,Fiber optic,Month-to-month,Yes,Electronic check,90.03,5761.92,No
CUST-01889,Male,0,No,No,2,No,Month-to-month,No,Bank transfer,85.23,190.37,Yes
CUST-01890,Male,0,No,Yes,33,DSL,Month-to-month,No,Mailed check,72.62,2396.46,Yes
CUST-01891,Male,0,No,No,19,DSL,Two year,No,Electronic check,110.9,2154.94,No
CUST-01892,Female,0,No,Yes,12,Fiber optic,One year,No,Bank transfer,28.52,342.24,No
CUST-01893,Female,0,Yes,No,4,DSL,One year,No,Mailed check,33.27,219.02,No
CUST-01894,Male,0,Yes,No,38,Fiber optic,Two year,No,Credit card,57.11,2170.18,No
CUST-01895,Female,0,No,Yes,48,Fiber optic,Month-to-month,No,Electronic check,84.9,4145.56,Yes
CUST-01896,Female,1,Yes,Yes,38,DSL,Two year,No,Credit card,77.58,2977.7,Yes
CUST-01897,Female,0,No,Yes,26,Fiber optic,Month-to-month,No,Bank transfer,25.55,664.3,Yes
CUST-01898,Female,1,No,Yes,55,No,One year,Yes,Electronic check,115.76,6393.92,No
CUST-01899,Male,1,Yes,No,46,Fiber optic,Month-to-month,Yes,Bank transfer,49.12,2272.58,Yes
CUST-01900,Female,0,Yes,No,65,Fiber optic,Month-to-month,No,Credit card,54.62,3568.1,Yes
CUST-01901,Female,0,No,No,24,DSL,Two year,Yes,Electronic check,81.61,1958.64,No
